LeagueIndex,UniqueUnitsMade,UniqueHotkeys,Age,HoursPerWeek,TotalHours,APM,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,ComplexUnitsMade,ComplexAbilitiesUsed,SelectByHotkeys,AssignToHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs
0,5,8,25,4,100,94.1214,33.2853,57.1179,4.4744,21,2.9586258,0,0.09700308,7.4693115,2.27959362,0.58202379,1.79457291,18.91578645
1,8,4,30,10,600,151.698,35.3348,44.7686,4.9105,30,6.51006,0,0,13.57181307,2.70333162,5.52E-02,6.01352721,25.2678474
0,6,10,21,16,1000,91.8636,50.9392,69.0358,4.5455,33,2.4183333,0,0,8.43837057,3.08720745,5.15E-02,0.87471099,18.67761702
0,7,5,18,12,750,120.072,43.6056,71.2523,5.3178,20,4.5882117,0,0.50183748,42.36930774,2.36580147,2.87E-01,2.50918209,15.34184847
1,8,4,22,16,250,106.1196,36.6377,62.763,5.5809,21,6.773436,1.70629947,2.4301746,9.35878473,1.18923822,2.01653622,1.49947497,17.89027677
1,5,3,21,14,1000,157.6254,25.2712,40.1202,6.0109,18,5.949324,0,0,18.72452556,1.50297426,3.13E-01,6.26E-02,22.92032295
1,7,7,18,12,400,103.3308,34.0501,55.2308,4.3077,29,4.0804164,0.57703239,0.24729732,12.488589,1.36014588,3.30E-01,4.95E-01,21.43256184
1,9,6,17,42,500,126.4032,20.1849,53.2887,5.9372,16,4.2150249,0,0.6897159,19.54234521,2.75892201,3.83E-01,3.83183406,18.31616001
1,9,8,22,20,700,144.0126,23.7419,42.5052,4.4446,31,8.252802,0,1.1524293,15.87349629,1.93307364,0.74349027,2.15612019,28.84738212
0,6,5,22,14,1260,49.1904,51.7047,79.2375,2.786,22,2.1660021,0,0.37905435,5.84825877,2.22016941,0,2.17E-01,16.19100774
0,6,0,21,10,600,76.7946,73.6575,95.0769,6.6154,20,6.997518,0.61925751,0.24770088,6.68797155,1.1765898,0.68118273,2.29124907,11.27046969
0,8,4,17,10,100,63.9612,60.3137,74.375,3.8984,21,3.420171,0.81156978,1.5071904,9.21714048,2.724561,1.74E-01,2.20283757,14.8401756
1,5,6,23,42,1260,131.0556,47.0075,68.8955,5.8955,12,4.4870562,0,0,44.309826,1.79482779,0.89741655,2.69224434,15.03168606
1,8,6,18,28,700,177.2844,18.973,40.3236,7.0225,26,3.3370695,2.49E-01,0.44825958,21.71575476,4.18377024,2.49E-01,1.14555816,22.16401434
0,7,3,18,8,100,56.286,51.6647,68.0952,4.1607,25,2.5021251,0,0.32285331,0,4.04E-01,0,1.37213586,13.55991867
0,8,5,17,28,727,97.5852,38.5876,61.0141,4.8028,19,1.7070588,0,0,2.47801239,0.55066824,1.10E-01,1.15640649,19.54878093
0,3,4,20,20,300,135.4632,43.5957,51.7672,4.3915,12,3.5023698,0,0,49.43351403,1.40094792,1.00E-01,1.70115408,18.91282347
1,8,5,34,10,2400,96.9942,25.7938,73.0667,5.0462,17,5.0254371,0.78522687,0.8637246,21.67218621,2.51271855,4.08316698,5.18248035,15.31187352
0,8,0,21,20,100,94.0512,50.6354,61.787,4.5481,31,4.0723983,0.99199827,1.931778,6.52629267,1.61851986,2.61E-01,1.93178331,20.10097845
0,7,5,28,2,200,115.7082,33.1382,90.9798,8.668,28,5.0270832,0,0,7.71831864,1.2694617,0.71089749,9.19089315,12.54226779
1,10,3,27,20,600,129.7074,35.2239,55.6667,6.128,27,7.102125,3.61E-01,0.18056124,16.07011497,1.98619488,6.02E-02,5.89839579,20.22307128
0,4,5,17,4,80,86.5278,43.1719,85.0739,4.9883,24,3.8542104,0,0,7.76959731,2.50829532,3.06E-01,6.7295754,15.72272946
0,6,2,23,4,200,129.639,17.7966,49.6709,5.9198,15,3.0591441,0.82679355,0.9921735,13.55941953,3.38985621,0.90947556,2.31502194,19.59500979
0,8,1,34,14,1000,76.0746,58.6968,97.9459,6.2838,26,8.11899,0,4.86E-02,12.05713026,4.86E-01,1.40990589,0.72926478,10.79307945
1,8,10,18,98,700,236.0316,18.7787,29.9871,4.3371,25,8.000577,0,0,83.17363104,5.38934202,1.94460696,8.66739087,34.44732936
1,6,6,20,6,400,156.7806,25.8286,48.114,7.2991,24,10.348659,2.51866575,1.3140657,15.9880383,2.79243342,0.87605973,3.1209525,19.21849893
0,8,3,16,14,700,94.4676,47.7197,70.2984,5.3651,17,1.8240381,0,0,8.52857685,3.45E-01,0,1.97E-01,15.52890915
0,7,3,16,8,400,74.1366,41.04,80,6.7228,14,11.950686,0,0.42681249,2.24077752,1.49385168,3.20E-01,1.38714723,10.7770698
1,7,0,18,20,750,118.581,30.0843,48.8048,5.03,23,7.390989,5.10E-01,0.9557469,10.83153447,1.21058442,0,3.3131745,21.2170608
1,6,7,16,28,1200,155.2206,31.3953,46.3815,5.9595,11,9.015318,0,0.25042491,23.66510886,2.00339397,0,2.12860908,21.66171489
0,5,4,19,6,150,103.5516,39.0874,69.372,6.7681,18,5.374251,0,0.14142654,1.83854502,0.7071327,4.24E-01,1.62640521,14.63764689
1,5,2,25,20,1500,118.9902,32.7879,87.6418,14.3433,11,10.239804,0,0,16.25010273,2.33734518,0.66781215,1.44692721,7.45724187
0,6,5,20,6,250,95.5632,43.0044,59.115,5.2699,25,3.5363538,4.33E-01,0.43301988,9.23779638,1.29906495,0,0.93821328,16.31048274
1,4,6,21,28,800,138.0186,25.3793,53.5909,7.3864,15,11.292777,0,0,27.47365326,2.02260024,1.34840016,2.02260024,14.83240176
0,8,3,24,6,20,43.1352,79.3709,67.0059,2.716,33,2.941209,2.76E-01,0.09191079,1.28678292,3.22E-01,0,0.59743341,15.53330583
0,7,4,20,2,600,92.4972,30.7465,71.3761,5.9037,27,4.2166179,2.01E-01,0.7362315,9.83878749,1.47247362,6.69E-02,2.54336256,14.59085517
0,10,3,26,6,138,100.9926,39.551,55.6253,5.4929,25,8.588394,0,0.03491325,9.42652971,2.44391688,1.99004463,3.07235007,17.14232079
1,9,4,20,14,700,157.3128,36.6026,40.9499,4.8497,45,12.727008,0.85227093,3.6363411,27.89772579,3.35227203,2.27E-01,3.12499872,26.07954462
0,6,5,24,2,20,45.4902,82.5651,95.2152,2.5222,19,3.858246,0,4.54E-02,10.30371516,3.04118568,1.36E-01,0.68086413,14.34349944
0,7,5,27,8,45,100.8924,36.3478,58.9091,4.6178,25,3.3109974,1.72E-01,0.34400304,3.39700878,1.07500419,4.30E-02,3.01E-01,20.81206179
0,12,2,18,12,350,54.8214,58.2981,75.6163,3.4221,25,1.8759168,0,0.22069953,1.0299276,1.47E-01,0.55174617,1.80236799,15.33852972
1,10,5,20,6,500,149.6046,34.8292,41.5158,4.3955,35,8.66592,1.50415839,5.1410889,19.44183222,1.23476085,0.56125638,2.71646856,29.85870348
1,4,2,19,28,650,124.3494,22.2391,41.6865,5.1838,18,3.7445589,0,0.11346939,12.59530938,2.27E-01,1.13E-01,1.24818453,20.99217699
1,6,6,24,12,400,100.0614,46.3652,55.4632,3.8182,16,4.604832,0,0,17.29152117,2.81927016,0.56385297,3.57107589,21.70837386
0,5,10,24,8,225,61.974,48.7668,69.0309,3.7113,18,2.6422029,0,0,3.41E-01,1.27849401,0,0.93756015,16.53515415
1,5,7,21,12,400,130.2246,28.6071,52.885,7.0177,14,8.232093,0,0,26.31518649,4.18344102,2.02424634,2.02424634,15.24931641
0,5,5,29,8,1000,188.1348,31.2897,66.6667,9.6944,13,4.64625,0,0,51.63975,3.58425,0.7965,2.78775,14.337
1,11,4,21,140,1800,197.7774,29.9962,42.8764,7.0019,32,7.24815,3.09E-01,1.8562167,31.86494892,2.03299191,1.63523574,6.93869382,23.60039058
1,10,9,18,36,500,154.8198,38.4519,49.915,6.1183,34,4.96485,0,0.08560251,15.79337901,1.79762085,1.71E-01,1.66921974,23.15506743
0,6,1,26,30,150,134.1606,70.971,72.0722,3.5632,27,4.5307044,0,0,74.29133916,2.35845774,0,1.24E-01,17.19190026
0,5,4,27,30,125,75.5628,41.6656,84.9542,5.219,22,7.863048,1.39580253,0.7444089,8.28175212,1.62843363,1.86E-01,5.12E-01,14.237172
1,7,0,18,10,600,158.205,43.0524,54.9909,5.8682,28,16.551801,0,0,34.181532,2.7195165,1.92241647,1.59420006,20.63082618
1,7,5,18,6,300,184.11,23.3031,43.8857,4.7024,25,12.04308,0.56342286,0.5634441,38.03119704,3.45097962,2.82E-01,3.73269105,29.57981697
1,4,4,22,20,500,60.1158,52.5895,88.7083,5.4375,11,2.512692,0,0.9136917,2.62690479,1.256346,0,1.14213321,10.96446501
1,9,7,21,10,1000,142.1496,31.8469,47.8073,4.8505,51,6.072516,1.01207007,1.7711505,19.56670749,2.86753275,2.95E-01,1.68678522,25.38611703
1,6,8,24,36,1000,283.2756,21.2301,31.7439,5.2759,20,14.807466,1.14492096,2.5188516,98.00540622,5.41930104,0.53429751,1.06859502,34.57667565
1,9,4,25,8,900,135.39,25.1624,48.5288,4.742,39,4.4472312,0,3.2061249,20.1676986,1.55136429,3.82669398,4.8609333,24.25295241
0,5,5,19,20,500,110.001,48.1064,67.4497,5.5979,22,5.754978,0,0,10.73003382,2.53618875,2.93E-01,4.88E-01,18.43614477
0,6,1,26,2,50,99.8118,31.4419,67.1385,7.9231,17,6.410763,0,0,3.29966055,1.31986422,0.56565837,2.26262286,12.25587825
0,5,0,23,20,450,95.4078,84.7347,80.4,8.12,10,11.788731,0,0,11.57825853,1.47359934,0,2.73667842,10.52568909
0,8,1,31,8,400,85.959,52.5412,90.5689,6.5249,20,5.638689,0,3.76E-02,6.35293179,2.06752284,7.52E-02,2.2930704,12.81864267
1,5,4,25,10,600,147.3372,40.2963,38.6885,3.8566,15,3.4735896,0,0,26.47094472,3.71311839,1.19778201,4.79112273,29.22584175
1,5,4,20,2,200,114.318,40.1673,42.7727,4.6667,26,2.3874291,0,0,14.8817529,4.93405731,0.79581501,2.30786406,21.00953007
0,6,3,22,4,100,88.701,30.1294,60.4158,4.6436,20,4.8351267,0,1.2087684,10.27463229,2.59024455,8.63E-02,1.81316853,17.44097643
0,5,3,25,10,120,47.9364,50.5055,75.8261,4.9674,14,4.4057601,0,0,1.78328916,5.24E-01,2.10E-01,1.88818821,9.65073384
0,6,5,21,6,300,122.2782,48.0419,50.8721,4.4595,21,3.975066,0.99376119,1.4354523,27.88053732,4.19588235,0,0.88334505,21.14504127
0,7,8,44,6,500,89.5266,20.3125,74.2026,5.4468,25,2.6160246,0,0,23.67363672,5.17E-01,0.80742267,0.77512725,12.43431018
0,9,5,24,12,500,91.8138,31.2403,55.1872,4.0708,17,2.5199667,1.40E-01,0.18666243,10.07979777,2.65994892,0,0.88664787,20.43959184
0,4,2,18,12,240,74.9742,38.0317,109.1024,5.622,18,3.884265,0,1.1243925,3.16874781,1.3288275,0,0,12.98163312
0,7,6,30,2,60,100.0932,53.377,66.7582,5.2092,31,3.9473478,3.95E-01,1.8608895,11.44736703,1.01503836,1.13E-01,1.69172883,17.2556415
0,6,4,23,28,1000,91.0542,37.2688,67.4652,4.4973,18,2.5544817,0,1.7333964,16.78647645,4.01415822,0,2.74E-01,17.06016978
0,3,2,27,4,400,73.2168,34.7902,69.2621,4.8058,17,2.988999,0,0,8.38215891,4.67841267,1.95E-01,6.50E-02,13.38546393
0,7,8,19,28,100,127.0134,43.7908,54.713,4.9283,35,11.314548,1.0980549,2.1483729,16.42307598,2.33933112,0.76386474,3.38964381,21.96108738
0,4,0,19,24,500,83.487,53.1304,61.7872,9.5957,14,4.1843862,0,0,1.04610186,1.74E-01,0,3.49E-01,8.1944451
1,7,2,23,2,500,102.2502,36.209,48.7821,3.1099,23,4.7045007,0,0.5390712,23.03241174,2.69528166,1.96020774,2.00920842,26.31575466
0,8,6,16,10,200,76.125,34.1667,75.6439,3.9377,26,3.9257892,0.83422755,0.588879,12.36618288,3.6804141,2.45E-01,1.71752481,16.53731532
0,6,2,27,8,95,90.5532,39.4805,73.569,6.3534,23,6.216417,0,0,9.00531927,1.74296502,1.16E-01,1.16197668,13.47892524
0,7,6,20,20,500,75.207,49.7117,66.278,4.3094,22,4.36482,0,0.30101859,3.536991,1.2793383,0,3.61224432,16.78188861
1,5,5,21,8,250,149.5446,30.7778,47.6697,9.1376,16,3.4041348,0,0,37.44550935,1.8155421,1.36165392,1.36165392,12.36836529
1,10,4,19,6,630,109.8264,26.2074,64.32,6.5267,22,4.1929353,3.76E-01,1.3976451,7.74083835,2.68778925,5.38E-02,5.26807224,16.12674612
0,6,4,18,10,500,78.0618,34.6353,66.0625,3.875,18,4.1437116,0,0,0.67806576,3.01E-01,0,0.75340404,19.28717316
1,8,2,21,10,1000,71.1462,51.5569,64.2093,3.8983,24,4.3519698,1.08798714,1.0879659,4.09290552,0.88075377,4.14E-01,4.66E-01,17.8222716
1,6,6,24,24,1274,66.5388,47.1261,78.6109,3.8577,18,6.266862,0,1.2051045,12.71401443,2.71151964,3.01E-01,1.44614664,14.40118728
1,5,10,19,24,700,137.6646,33.1517,55.321,5.6543,29,6.17022,0,0,17.31695076,4.31264925,1.8577566,1.39331745,21.49690311
0,8,4,19,28,1782,128.3844,38.0609,55.8785,4.7139,22,6.207921,0,1.0050768,24.00414174,3.37003929,0,1.95107454,23.35378356
0,6,6,21,8,200,69.7926,43.2292,63.5855,4.342,19,5.646654,0,0,7.81246494,2.55258603,0.5414607,1.54702071,14.92876764
0,6,0,24,12,730,125.5896,22.9423,67.3876,7.2344,18,8.380773,0,0,12.60824454,1.03832802,2.29915035,4.37580108,15.50072898
0,7,4,29,20,800,61.0368,62.3158,83.0497,4.5939,26,2.6132103,0,0.22083228,2.1715245,0.62569323,1.10E-01,2.53957653,13.32358119
1,8,5,21,24,600,144.072,35.9214,44.1647,5.6059,36,8.581491,0,4.59E-02,11.56422951,2.43216054,0.68834592,2.38627152,23.40379845
0,7,4,19,16,416,113.8716,34.3297,55.635,5.3686,23,3.8688129,0.93137931,0.35822322,8.95555395,0.93137931,1.2179547,0,19.63058148
0,7,5,24,10,400,43.9338,68.6357,93.3127,2.7375,16,2.2574403,0,0.05788431,5.38316649,4.63E-01,0,1.3313232,14.99182389
1,8,2,19,30,1200,155.9346,24.9713,38.8889,4.3603,26,1.4961456,0,0,16.56436446,0.9618003,0.74806749,6.73261272,31.73945238
0,6,2,24,16,730,60.279,64.7306,89.0364,4.9591,15,2.4952221,1.11E-01,0.49903911,1.44167031,1.66E-01,1.66E-01,1.49711733,12.19873734
0,9,5,22,10,600,61.92,43.403,97.1905,5.881,32,4.4098488,1.39E-01,0,0.59029146,0.62501886,0.90280089,1.77087969,11.6669727
1,9,7,27,4,500,106.5534,31.3791,58.7005,4.8249,29,3.6703251,0.62781723,1.8351891,19.6072812,4.00838625,9.66E-02,1.83516255,19.02775842
1,4,5,27,14,850,145.1778,15.1828,47.1489,10.3936,10,7.636311,0,0,1.34756649,1.19783511,3.7432314,2.99458512,14.07455325
0,11,4,23,12,1200,85.4886,32.0186,79.3519,5.6019,27,8.982927,4.69E-01,0.33517782,4.96061262,0.60331689,0,5.42985732,14.4796266
0,5,4,25,16,40,47.358,64.9134,90.25,3.1016,23,3.1952925,0,0,10.65098385,1.93654107,0,0,12.39387453
0,4,3,23,4,500,57.5244,63.3129,74.9268,3.5122,15,2.1607983,0,0,0.98216946,2.95E-01,1.96E-01,3.93E-01,16.10757702
0,9,5,39,8,500,86.7246,48.5705,60.6448,3.6416,35,5.0000553,0,0,12.05313183,2.64904218,4.97E-01,0.59603157,21.15920304
1,9,10,29,10,500,106.0896,43.8694,59.9527,5.6982,35,3.2556672,0,0.8647866,9.00396522,2.44175571,1.8313128,4.52741751,17.19401364
0,5,5,29,28,800,115.4484,20.0656,56.2449,5.9306,18,4.1596947,0,0,14.42030328,2.49582213,0,0.90127161,16.98545808
0,7,7,27,8,610,76.8552,59.073,81.6239,4.1923,27,5.0702004,0,0,9.66077505,1.43884008,1.37E-01,3.43E-01,16.03277505
0,4,2,20,30,450,132.7158,35.913,71.5699,7.129,12,3.7051056,0,0,30.25816947,4.63E-01,0,1.69816455,14.35719393
1,5,6,26,6,525,130.7844,27.8333,46.0104,7.1503,15,4.1786514,0,0,18.18942093,2.53996416,0.57353841,2.53996416,15.81332337
0,6,7,22,16,800,88.3806,54.4172,75.1804,5.5933,22,3.046878,0,0,8.53987653,1.45907649,4.29E-01,4.67762148,14.03285913
1,6,5,20,10,2000,145.1844,40.256,43.1383,3.7979,29,14.277528,0,0,24.08358996,2.82413412,0,3.92E-01,29.49651369
0,6,3,22,2,300,66.0912,42.3318,86.9107,4.3884,24,3.3895854,0,0,7.5054726,1.51320132,1.82E-01,1.69478208,13.55827257
0,7,8,28,30,1250,99.8388,36.23,66.6624,5.9076,27,4.2410439,1.073682,3.757887,5.6905146,1.8789435,0.5905251,1.8252594,16.85680209
0,5,2,24,6,150,35.04,82.112,111.0794,3.3095,15,1.4821272,0,0,3.51025515,1.87213608,7.80E-02,2.34E-01,9.82870911
0,9,7,31,28,800,133.962,31.3443,64.2614,7.0621,28,6.237657,0.99595422,0.10483533,29.98341414,2.62092573,2.2015791,8.70148107,16.04008161
0,11,4,25,24,800,140.673,28.1422,53.1875,6.0724,43,3.5674173,0.6895035,0.38971683,12.23115489,1.97856972,6.00E-02,2.48820228,21.10473837
0,9,4,25,20,1000,104.4366,76.4459,66.2626,5.5758,28,7.29063,1.64294586,0.51341859,4.31273421,5.13E-01,2.05E-01,0.77013054,15.24858894
0,9,1,19,56,400,105.6948,31.7619,61.4252,4.6318,27,3.9580209,1.05853788,1.4267439,17.9951652,2.85345594,4.60E-01,1.38070089,19.37586609
0,6,0,24,12,400,63.8106,48.1681,51.5084,2.1006,23,2.3793048,0,0,0,0,0,2.97E-01,26.61840342
0,7,3,17,10,80,76.1652,37.8447,55.6727,3.9045,14,3.40902,0,1.8356139,2.01043503,1.13633469,8.74E-02,1.92302712,19.23026058
1,10,7,25,8,2671,128.8782,31.0244,53.8359,4.69,18,1.9980999,0,0,28.23096546,1.54690389,1.03127103,1.8691731,21.20545314
1,7,7,26,14,400,84.8472,45.1488,59.9448,3.4379,20,3.8201202,0,1.0696464,8.78632956,3.51453501,2.29E-01,0.76402935,22.15683522
1,9,5,28,8,1000,116.6256,38.4199,56.7273,5.2645,37,6.767595,4.55E-01,0.45497142,15.41223783,2.33174313,0,1.47866508,20.64444102
1,9,4,30,28,730,117.054,30.038,60.0883,6.4732,23,4.6476306,0,0,16.16561532,1.46500776,1.01034963,0.60621084,16.01406261
0,8,4,26,10,12,30.6366,91.4311,113.2389,3.0133,18,2.3083101,0,4.27E-02,2.65030065,4.70E-01,0,3.42E-01,9.66076443
0,6,6,20,16,800,96.3216,43.964,56.4267,5.0103,29,3.3444504,0,0,6.45507495,1.26295164,1.17E-01,1.52021583,18.19582479
0,6,4,19,28,730,73.6314,72.5697,82.719,5.4592,26,3.3969663,0.62906508,2.7259416,4.23572328,0.83875698,0,1.26E-01,13.88142324
0,5,3,20,28,100,139.6362,58.8624,76.4364,9.2364,20,3.5354511,0,0,38.03264667,3.21402618,0,1.07E-01,11.78476443
1,8,5,16,28,730,109.296,40.875,59.6941,5.2578,23,6.325803,4.87E-01,0.7568874,9.08283996,1.56787308,3.78E-01,3.46012875,19.08477189
1,3,2,17,24,900,102.7674,37.2157,60.761,6.7902,12,2.8292742,0,0,4.52685465,4.24E-01,2.12E-01,0.63658935,14.50008072
0,5,4,26,4,300,80.6976,43.7288,80.3697,6.2101,13,5.722587,0,0,3.6415449,0.62426484,0,0.93639726,12.38125797
1,4,7,20,20,500,118.4664,37.9053,53.4985,6.5811,23,2.9394036,0,0.10135728,8.81824266,1.52038575,0,5.4733887,17.18036694
1,3,0,24,2,500,102.7416,20.9897,64.2449,4.8367,10,5.2219071,0,0,26.92532142,1.63183734,0,0.65273706,15.99201018
0,5,6,16,6,75,229.9122,33.5319,37.0794,6.8201,18,5.486292,0,0,55.12851558,1.73949228,0,2.68E-01,25.28953875
1,3,6,16,10,200,272.8404,29.4359,60.6076,7.7595,9,4.6387629,0,0,147.0293971,2.21854986,0,4.03373088,15.93322848
0,3,3,17,20,25,118.2024,35.5897,49.7288,5.5678,17,2.9272437,0,0,10.73318796,1.78886466,0,5.04134586,19.18963908
1,7,6,19,48,2016,155.9874,21.3983,43.1886,5.5971,21,20.416419,1.91404791,4.3243578,20.84187744,3.11919489,0.77980005,0.63801774,24.81176088
0,8,6,30,4,500,79.4016,41.7898,67.7725,4.6018,31,4.4592849,1.12655367,2.0653245,10.42059888,2.48779872,9.39E-02,2.53473912,15.67783872
0,6,3,29,8,90,80.3448,58.8821,82.4288,4.3586,31,0.969075,0,0,4.41107541,0.56809566,0,0.56809566,17.61088581
1,3,5,18,56,1200,106.8528,44.1975,60.2927,5.7317,9,13.220307,0,0,7.13483991,2.09848014,0,0.83939418,17.20755414
0,9,2,17,28,600,108.0102,76.793,74.2456,6.2588,21,3.8973807,0,0,28.50335253,1.62876285,1.16E-01,5.29348059,13.262787
0,6,10,20,16,780,65.1576,47.5858,72.2478,3.7965,20,2.283831,0,0,2.08080315,0.96427476,2.03E-01,2.54E-01,17.20467081
0,5,3,25,6,500,70.9686,58.8396,69.1491,3.5768,18,2.4371838,0,0,6.17422905,4.87E-01,4.06E-02,0.56867976,18.52268715
0,8,0,16,16,550,80.4378,52.7112,59.1514,3.6627,31,2.4634683,0,0,3.6212607,2.46E-01,4.93E-02,4.68E-01,20.66828292
0,6,3,18,24,123,81.8724,53.6,68.4511,3.5188,18,4.2416811,0,0.9674289,13.32039519,5.21E-01,0,0.81857367,19.79454897
0,4,4,27,4,100,30.9174,70.2326,102.7222,2.2037,15,1.2960117,0,0.45360144,1.55520873,0.84240495,6.48E-02,3.89E-01,13.99687857
0,9,1,17,28,700,122.9646,48.7749,59.75,6.0114,27,11.582172,0,0,10.98145701,1.85756013,0,0.92878272,19.23121107
0,7,5,18,12,900,101.6064,40.8986,63.9126,4.8989,26,2.3143635,0,0,7.89909228,0.85531356,3.02E-01,2.76719499,18.4144428
1,7,5,27,6,1100,100.587,25.931,56.0588,5.8333,24,4.4680995,0,0.39893499,5.26595886,2.15425638,0,2.8723383,16.27659432
0,7,2,27,10,900,74.3418,49.3298,83,5.2921,28,2.5315956,0,0.38147571,6.86655747,1.59526206,1.17910674,3.8147571,13.17824649
0,6,6,28,12,550,104.8356,30.408,68.0198,6.802,18,3.6874764,0,0,8.24264928,2.96446149,2.17E-01,5.06E-01,14.60539395
0,6,5,24,16,450,73.0608,35.0982,63.0725,4.0435,17,4.4372484,0,0.19016703,5.38809417,0.88744968,6.34E-02,1.9650717,17.49546234
1,6,5,19,10,600,151.3002,20.8173,51.9506,5.392,22,8.676009,0,0,29.25461664,2.29447755,5.02E-01,4.44555324,23.23161108
0,7,1,17,24,300,104.2818,30.2573,61.2066,5.1653,19,6.842997,0.97753914,0.15038982,10.67775156,3.08301255,7.52E-02,1.05273405,18.19729035
0,6,2,23,8,730,124.6482,38.8646,58.4935,5.6078,35,7.233813,0,0,12.01972662,1.30530951,1.63E-01,2.71939437,20.93934249
0,5,5,21,2,50,67.8018,50.8639,66.1882,4.0941,17,3.6684135,0,0,5.41087938,0.73367739,9.17E-02,2.75E-01,15.59067507
1,6,3,25,10,900,102.8304,50.449,78.56,9.36,12,6.788304,0,0,17.68570902,1.78643799,0,0.71457201,8.93217402
1,9,3,19,28,450,193.5474,27.68,48.2066,6.3991,28,10.835586,0.99005481,3.960198,47.19266748,3.46519449,0.71503929,4.62026286,23.43132549
1,7,5,20,4,500,143.337,35.8444,41.1856,4.1191,18,9.259047,0,0.07466922,26.88154047,2.09078595,0,0.82138266,26.95620969
0,7,4,23,36,700,139.14,22.0659,60.5401,6.8759,18,7.860924,0,0.06776622,10.97835597,0.88097679,0.81321057,4.13382438,18.56833191
1,9,7,16,20,3000,146.256,48.0887,55.8722,4.8231,26,8.924517,1.79583138,0.8163063,40.16130885,2.88421146,0.59861223,1.90467045,22.14858348
1,11,7,23,56,2500,213.6318,30.5893,35.2771,4.1092,35,6.964065,1.68906321,11.771739,76.13778546,4.46952258,0.85752252,2.07884907,34.50886695
1,8,2,21,42,200,101.547,27.9585,56.6759,4.6034,17,3.0993939,0,0.8855487,2.28764889,0.95933646,0,0.66415356,21.40057971
1,6,0,21,8,400,102.6612,44.8493,60.0272,5.9116,17,3.1742118,0,0.45345807,5.10140727,4.53E-01,1.13E-01,1.81383228,16.66460133
0,6,4,20,10,300,106.8774,23.5848,57.3793,5.6276,25,6.869016,0,0,1.4904108,3.89E-01,3.24E-01,1.42560756,18.79210062
1,7,4,18,24,1440,180.0756,29.658,40.8092,5.8006,22,7.819506,0.94123467,3.2581098,29.90223486,1.81006218,1.30324392,3.83733522,25.05126843
1,6,4,16,20,1095,244.9746,21.7505,38.849,4.902,23,5.411952,0,0,107.5360544,2.67676569,2.79314496,3.66600276,28.51334595
1,6,5,18,24,1000000,281.4246,28.1164,36.1266,5.8522,29,7.051149,0,0,124.403657,4.24512198,2.16E-01,2.37439305,27.26951031
1,7,6,19,56,2920,152.1792,24.8165,41.492,4.2975,27,4.2204411,0,0,43.08351867,3.81010554,1.40681016,0.99649053,25.61564709
1,9,6,23,24,500,91.9722,43.392,75.3944,5.2311,25,3.480174,4.97E-01,0.9943506,22.64887044,2.0439252,0,1.27054494,13.86553041
0,6,3,22,84,640,149.6574,29.0142,46.9886,5.9886,27,7.313463,1.29062736,5.346639,20.89583235,2.76562323,0,2.46E-01,21.63333294
1,9,7,17,28,1600,236.6826,19.27,29.0773,6.586,30,9.89784,0.63177318,0,47.38313718,4.0714425,4.21E-01,7.791894,28.14909588
1,6,3,24,28,1344,184.281,20.0199,47.703,6.099,14,3.3871428,0,0,78.33856806,1.82384694,4.34E-01,3.73454424,17.54367183
0,10,2,21,20,600,83.4846,29.4491,77.8797,4.5263,22,3.4509159,0.60015744,1.7004744,25.7567922,2.70071379,5.00E-02,1.10029041,13.30350939
0,6,8,23,20,250,91.1574,40.9627,56.2149,3.3099,22,4.7035449,1.84E-01,0,18.90631341,2.58232734,9.22E-02,1.38338775,22.3186734
1,3,5,16,28,2100,185.2836,22.1192,50.4737,12.9079,14,4.4089992,0,0,32.64217362,1.23761763,0.5414607,1.55E-01,11.75737014
1,9,8,19,16,600,92.364,36.8918,70.7843,4.3856,35,8.569278,3.17E-01,1.2060072,10.66366944,1.77727824,0.63474147,3.30065883,19.42311447
1,7,2,18,8,500,161.3598,31.8074,56.2066,5.5498,22,7.628346,0.71516142,2.3044338,45.69091983,1.74817413,7.95E-02,1.58925114,21.53432799
1,2,4,16,4,700,135.918,20.3453,42.8571,5.5357,18,3.6438813,0,0.8795484,40.96214181,2.63866644,0,0.87955371,17.59110075
1,5,5,22,8,1000,190.641,24.6545,39.8313,6.2831,18,8.943102,0,0,34.89177105,2.63887353,2.93E-01,0,24.33627693
0,5,4,21,20,900,116.1258,38.3238,58.237,4.5213,13,5.0158791,0,0,31.08039111,1.34353089,0,1.25396181,18.89902809
0,5,6,22,4,70,65.7534,61.5467,98.8079,5.894,20,6.879105,0,0,4.09812525,1.46361654,1.17089217,2.78087355,11.05030116
1,8,5,29,12,1000,99.9768,44.0505,52.4901,3.9802,48,4.8068244,1.94E-01,0.23258862,11.31931638,1.2017061,2.2871232,1.00788579,21.51445266
1,5,3,18,8,350,139.0494,44.6471,65.4015,4.708,23,4.7919033,0,0,45.72865269,1.36911978,4.11E-01,4.11E-01,18.75696435
1,6,3,21,14,730,323.2506,30.601,60.8039,8.0686,14,5.817105,2.87E-01,3.0881898,204.1092315,1.86729336,1.44E-01,0.86182893,14.65104933
